Field,date,l1_category,l1_category_id,l2_category,l2_category_id,store_id,variant_id,variant_name,group_id,selling_price,mrp,in_stock,inventory,is_sponsored,image_url,brand_id,brand
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,534449,Uncle Chipps Plain Salted Potato Chips,634986,40,50,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/d142587a-9582-41fe-b8c5-c054a189f89b.png,,Uncle Chipps
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,486104,Kettle Studio Lime & Chilli Banana Chips,2173143,99,99,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/cbba0df5-cf09-4a85-a81b-adf31ee86948.png,,Kettle Studio
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,541751,Farmley Makhana Munchies Crisps - Andhra Masala,1333079,29,30,True,18,False,https://cdn.grofers.com/da/cms-assets/cms/product/df824fee-38a6-4051-8983-9367ec2e867d.png,,Farmley
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,372150,Chheda's Yellow Banana Chips,1910717,78,100,True,8,False,https://cdn.grofers.com/da/cms-assets/cms/product/98fd8845-b321-403f-92fc-40fc8c0cf89e.png,,Chheda's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,634431,Sweet Karam Coffee Andhra Spicy Murukku +  Nendran Banana Chips Combo,1937560,155,168,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/46d749e9-d682-4c4c-a009-ed46490c631b.png,,
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,626574,Sweet Karam Coffee Andhra Spicy Murukku,1905724,93,99,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/0081146c-6bd5-4065-9236-ab6cafc87f48.png,,Sweet Karam Coffee
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,634423,Sweet Karam Coffee Madras Curry Leaves Potato Chips +  Mysore Masala Potato Chips Combo,1937543,107,118,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/566d40af-d7a6-4977-82e4-3c250ea8d2d0.png,,
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,626542,Sweet Karam Coffee Madras Curry Leaves Potato Chips,1905773,54,59,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/076d2485-6d5a-491e-8c0b-56964ce84270.png,,Sweet Karam Coffee
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,626568,Sweet Karam Coffee Mysore Masala Potato Chips,1905771,54,59,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/0751f552-20b5-4acf-84d0-838e09daa1b0.png,,Sweet Karam Coffee
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,634424,Sweet Karam Coffee Andhra Spicy Murukku +  Tapioca Chips - No Palm Oil Combo,1937545,155,168,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/b154ce84-120c-42e8-8987-e01cc8920b37.png,,
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,632542,Crax Crunchy Noodle Puffs Chips,2099478,39,60,True,11,False,https://cdn.grofers.com/da/cms-assets/cms/product/8adb757c-144e-4d53-a85a-37bcd9e91708.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,571716,Cheetos Masala Balls Crisps - Pack of 3,807964,104,150,True,18,False,https://cdn.grofers.com/da/cms-assets/cms/product/4b5fdaae-a27b-4f0e-a8f1-fb7e121c108d.png,,Cheetos
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,634510,Pringles Grab 'N' Go Desi Masala Tadka Potato Chips +  Original Potato Chips (40 g) +  Sour Cream & Onion Potato Chips (40 g) Combo,1937770,166,180,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/17f63fff-0199-4836-84c6-3d5001f26497.png,,
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,627736,Orion Kimchi K Snack Masala Ring Puffs,1906041,60,60,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/1570e2e5-a543-49d7-bdac-2566a991f4fc.png,,Orion
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,524102,Kurkure Green Chutney Crisps - Pack of 3,616423,54,60,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/936706d0-5fe2-4deb-900a-47f7c9015cf5.png,,Kurkure
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,544712,Haldiram's Snac Lite Desi Punch Fun Fries Crisps,807901,36,50,True,18,False,https://cdn.grofers.com/da/cms-assets/cms/product/faef8a53-b9a4-4120-9468-1ff5f799bb6f.png,,Haldiram's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,633249,Beyond Snack Kerala Banana Chips,2173134,80,80,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/49a34af6-c6f0-4f66-81c6-de20fd08cb0e.png,,Beyond Snack
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,531031,Kurkure Schezwan Chutney Crisps,1333142,20,20,True,16,False,https://cdn.grofers.com/da/cms-assets/cms/product/3b4359b3-02cd-4c1d-bf2e-1ba90653678b.png,,Kurkure
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,446730,Haldiram's Snac Lite Fun Wheels Spicy Masala Namkeen,464641,22,25,True,12,False,https://cdn.grofers.com/da/cms-assets/cms/product/7b50d323-27ed-48ba-b9b6-475213655e37.png,,Haldiram's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,524861,Crax Curls Chatpata Masala Puffs Snacks,2148026,39,60,True,37,False,https://cdn.grofers.com/da/cms-assets/cms/product/8e265c1f-6306-4422-8f92-51861a1cf49f.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,438196,RiteBite Max Protein Peri Peri 10 g Protein Multigrain Chips,2130466,43,45,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/e959eaeb-70a6-4cc8-8e7f-a7c8ab19be1c.png,,RiteBite
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,543646,Fun Flips Baked & Crunchy Masala Puffs,945519,42,50,True,14,False,https://cdn.grofers.com/da/cms-assets/cms/product/4a2a5c56-ee62-4d0e-865b-9f9bdb3697ab.png,,Fun Flips
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,481897,Beyond Snack Kerala Original Style Banana Chips - Pack of 2,468385,102,120,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/d238cfc2-eb01-4d8c-a9fb-7c8c9e8aaf22.png,,Beyond Snack
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,372115,Chheda's Golden Potato Chips (Rock Salt),2159856,81,90,True,8,False,https://cdn.grofers.com/da/cms-assets/cms/product/3a4b5ae4-3109-42fa-9d4e-10d2fb803811.png,,Chheda's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,234248,RiteBite Max Protein Cheese & Jalapeno 10 g Protein Multigrain Chips,2130458,40,45,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/9fc9edae-b2fb-4653-9c92-6f4bcd861e29.png,,RiteBite
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,630109,Crax Crunchy Pipes Masala Puffs Snacks,2099472,39,60,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/802a52ca-eb0e-424a-a8fb-267270b30018.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,533337,Let's Try Vrat Mota Chips / Aloo Chips,792545,36,45,True,25,False,https://cdn.grofers.com/da/cms-assets/cms/product/5573bb37-b717-4632-a11f-be8e10f5b79a.png,,Let's Try
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,609193,Unibic Sweet Chilli Millet Pop Crisps,984033,36,50,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/f7e983b3-a301-4bf5-9eb7-6f7bbd690a02.png,,Unibic
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,609568,Unibic Potato Pop Crisps,1903801,36,50,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/73cdb0ad-7edd-4447-b48f-e6237ceec575.png,,Unibic
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,609194,Unibic Rice & Beans Pop Crisps,1391409,36,50,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/c2698825-5d0b-4d5d-a19c-f7489152eaee.png,,Unibic
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,631221,Beyond Snack Kerala Salt & Pepper Banana Chips - Pack of 2,1838074,102,120,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/fa0d6d93-f312-4fd7-b81a-c8dcbea086ef.png,,Beyond Snack
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,609202,Unibic Lentil & Pea Masala Twist Pop Crisps,1391414,36,50,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/81ce5ba0-d1f4-44ec-91a7-dd6538516b32.png,,Unibic
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,630107,RiteBite Max Protein Cream & Onion 20 g Protein Multigrain Chips,2130494,95,119,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/24f37767-9a18-4f2f-aa03-cc82401bd081.png,,RiteBite
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,629757,RiteBite Max Protein Peri Peri 20 g Protein Multigrain Chips,2130492,95,119,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/cc8dea61-fc3b-431a-bea6-6b6a9327bb5f.png,,RiteBite
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,632340,Crax Korean Ramen Noodle Puffs Chips,1990923,30,60,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/c7881103-3657-47d1-93a3-68802b9cd491.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,432779,Lay's India's Magic Masala Potato Chips (80 g),2163361,45,50,True,14,False,https://cdn.grofers.com/da/cms-assets/cms/product/1dfb3c56-4dcb-40b6-813e-a93f7fe1b15a.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,538700,Pringles Sour Cream & Onion Potato Chips (40 g),825490,57,60,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/6cbf56bb-8c43-46e9-b7f1-7e8b422425c4.png,,Pringles
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,458322,Crax Corn Rings Masala Mania Puffs Snacks,794807,25,25,True,36,False,https://cdn.grofers.com/da/cms-assets/cms/product/890cd7b6-5296-4281-b831-62fdcb321915.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,456093,RiteBite Max Protein Chinese Manchurian 10 g Protein Multigrain Chips,2130476,43,45,True,8,False,https://cdn.grofers.com/da/cms-assets/cms/product/64cafca8-c140-4359-bc89-ba9c49c46e7a.png,,RiteBite
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,629984,Pringles Grab 'N' Go Desi Masala Tadka Potato Chips,1927097,57,60,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/c132b222-8519-488a-8ffe-5814ff7dddf4.png,,Pringles
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,540666,Uncle Chipps Spicy Treat Potato Chips - Pack of 2,549752,75,100,True,15,False,https://cdn.grofers.com/da/cms-assets/cms/product/b1270555-2c46-4f4b-a170-9f0c03e8d925.png,,Uncle Chipps
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,677475,Snackible Pistachio Dipsters Biscuit Sticks,2198859,60,60,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/35d67cfa30c348f292296a9621d56aca.png,,Snackible
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,580,Bingo Mad Angles Tomato Madness Crisps,1910130,20,20,True,30,False,https://cdn.grofers.com/da/cms-assets/cms/product/14086a9e-bfe9-4c3a-adfb-5d6b7912e462.png,,Bingo Mad Angles
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,490861,Lay's Sizzling Hot Potato Chips - Pack of 3,537930,54,60,True,14,False,https://cdn.grofers.com/da/cms-assets/cms/product/4cb2a253-04aa-407a-a8e7-5d07e3e7d2b6.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,438197,RiteBite Max Protein Cream & Onion 10 g Protein Multigrain Chips,2130468,43,45,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/9f52ce6a-d0bc-4d78-ad1c-2601bdc16bdc.png,,RiteBite
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,543648,Fun Flips Baked & Crunchy Mocktail Curly Puffs,945517,42,50,True,12,False,https://cdn.grofers.com/da/cms-assets/cms/product/21d5fa15-7fbc-4c7e-88fb-cca426099ba5.png,,Fun Flips
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,425715,Bingo Original Style Chilli Potato Chips - Pack of 3,535127,56,60,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/3176ed45-b618-4613-b387-a92a9f049c74.jpg,,Bingo
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,538698,Pringles Original Potato Chips (40 g),825491,57,60,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/37c147b3-5b9e-4ebc-ab06-d9ea68810230.png,,Pringles
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,58591,Chheda's Long Masala Banana Chips,1912762,80,95,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/ffb880e7-5f1b-4c50-95c5-9525f041933f.png,,Chheda's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,478813,Lay's Wafer Style - Red Chilli Potato Chips,2137946,20,20,True,11,False,https://cdn.grofers.com/da/cms-assets/cms/product/f856898e-e82f-4ee3-952e-711ca0bd3dc0.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,544714,Haldiram's Pudina Treat Potato Chips,804271,36,50,True,37,False,https://cdn.grofers.com/da/cms-assets/cms/product/98a2465a-2dbf-4319-86e0-46a5744d52a9.png,,Haldiram's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,23693,Piknik Classic Tomato Chilli Soya Sticks,1911783,42,60,True,27,False,https://cdn.grofers.com/da/cms-assets/cms/product/4cb3e4c3-b5c2-4eeb-8e91-917f748c090c.png,,Piknik
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,234252,RiteBite Max Protein Spanish Tomato 10 g Protein Multigrain Chips,2130460,43,45,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/5d1ef7e6-5853-431c-bd26-dc32be7e19db.png,,RiteBite
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,456094,RiteBite Max Protein Desi Masala 10 g Protein Multigrain Chips,2130478,43,45,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/4ea47a43-a997-4856-a40a-3cdaabce94a7.png,,RiteBite
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,458323,Crax Corn Rings Tangy Tomato Puff Snacks,2099463,25,25,True,11,False,https://cdn.grofers.com/da/cms-assets/cms/product/4a8e9d76-438c-4a28-8471-77a1a4e113b1.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,546583,Crax Crunchy Pipes Puffs Snacks,2148022,39,60,True,34,False,https://cdn.grofers.com/da/cms-assets/cms/product/0da3a7c5-a600-494d-8e2d-a858d2697a4e.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,490860,Lay's Wafer Style - Salt with Pepper Potato Chips - Pack of 3,534395,54,60,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/7e4b772f-410a-4bef-909e-ba58f599cf4d.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,617002,Beyond Snack Kerala Salt & Pepper Banana Chips,2198600,57,60,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/4944a89d-f699-4370-8f9a-31425ea67efb.png,,Beyond Snack
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,615815,Jabsons Salted Banana Chips,1734290,80,80,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/bc792854-89f8-4b27-8d6c-833965989b7a.png,,Jabsons
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,615814,Jabsons Original Aloo Lachha,1734287,80,80,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/01ea41ac-6ccc-47b4-8da6-a7a531e987dc.png,,Jabsons
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,553796,Crax Biggies Swiss Cheese Puffs Snacks,2147824,39,60,True,9,False,https://cdn.grofers.com/da/cms-assets/cms/product/12e2e0ae-4031-4f15-9942-0f5e9a5417df.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,543972,Beyond Snack Banana Chips (Rock Salt),1865876,75,75,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/155ba474-7a7f-4855-a832-2b9bf6610775.png,,Beyond Snack
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,545837,Crax Corn Rings Chatpata Masala Puffs Snacks - Combo of 3,2119937,75,75,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/fadd1202-8ddb-44fe-ba9d-750844f58473.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,458326,Crax Pasta Crunch Chinese Tadka Puffs Snacks,2099402,25,25,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/165cebf5-ab50-4581-abd3-ee888143f931.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,407554,Bingo Mad Angles Achaari Masti Crisps,1913109,40,50,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/008bed25-4bcd-47b8-a94e-f34614023484.png,,Bingo Mad Angles
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,545840,Crax Natkhat Classic Wheat Puffs Snacks,2148128,75,75,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/be98cd63-992e-42b8-8b35-d101807f6db3.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,481899,Beyond Snack Kerala Peri Peri Banana Chips - Pack of 2,468386,102,120,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/d5976282-a131-4bfe-a7da-8f31b021a45a.png,,Beyond Snack
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,534457,Lay's West Indies Hot 'n' Sweet Chilli Potato Chips,800395,45,50,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/bcfc6c5c-49b0-4097-88fc-3881365d7af9.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,436909,Kurkure Masala Munch Crisps,449762,27,30,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/f4e30392-4e6f-4da6-a56a-57714f896dfd.png,,Kurkure
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,448088,To Be Honest Sweet Ripe Banana Chips with Amchur & Chilli,535289,99,110,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/cf6ad8e0-1862-4692-8fdb-766f7fe227ce.png,,To Be Honest
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,519456,"Beyond Snack Sour Cream, Onion & Parsley Kerala Banana Chips",718249,88,95,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/e4f295c2-6cd5-4541-a22f-b73f2246bc51.png,,Beyond Snack
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,127891,Peppy Cheese Balls,1911736,42,60,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/2b4242fc-d724-4eb7-8763-44b87a29faf3.png,,Peppy
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,432780,Lay's Classic Salted Flavor Potato Chips,535151,45,50,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/65f37ba3-456a-4dd7-b7b3-6cdf1ea45ff1.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,522647,Lay's India's Magic Masala Potato Chips (143 g),1030714,67,78,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/4d5cdfa6-06e5-4a78-8218-ebdc86d87c33.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,536633,Too Yumm Bhoot Spicy Chilli Flavour Potato Chips,2199870,49,60,True,13,False,https://cdn.grofers.com/da/cms-assets/cms/product/4e64428e-502e-438c-9945-57ee5bc8b96c.png,,Too Yumm
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,518731,Crax Masala Punch Potato Chips Snacks,2148124,35,50,True,9,False,https://cdn.grofers.com/da/cms-assets/cms/product/b54ce8bb-7934-4323-8a93-11bfbbc1443c.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,493310,Pringles Pizza Flavoured Potato Chips - Pack of 2,628558,213,250,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/69faf3de-9390-4516-a8eb-d671cf750189.png,,Pringles
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,588507,Lay's Wafer Potato Chips (Red Chilli),1276114,38,50,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/2b9c6bfc-5353-4657-83e7-9eeda3541880.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,589245,Crax Fritts Peri Peri Corn & Potato Sticks Snacks,2148112,30,60,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/169d88bb-b85a-492a-9adf-39782b52d1f8.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,683286,Too Yumm Thai Green Curry Gourmet Potato Chips,2169458,49,59,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/624f8146-9cb8-44b5-b507-cbd291a4a035.png,,Too Yumm
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,683290,Too Yumm Truffle Flavour Gourmet Potato Chips,2198477,49,59,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/406494b5-9016-443d-a60a-df097d3630cb.png,,Too Yumm
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,333840,Pringles Original Potato Chips - Pack of 2,534042,213,250,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/815e8dd5-37e9-4dc2-b3f7-ded08e12a7ab.png,,Pringles
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,676203,Crax Zero Simply Salted Potato Chips,2144960,44,50,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/a5a437ea-2e94-4002-b728-08ca2183f1c5.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,676112,Crax Zero Masala Punch Potato Chips,2144990,44,50,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/bf86ea39-38ae-488c-862a-d2f85ca2a0c7.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,403226,Peppy Tomato Discs Crisps,1910553,42,60,True,12,False,https://cdn.grofers.com/da/cms-assets/cms/product/6519e9fb-6ce4-473b-82e0-49fd9ef3edf2.png,,Peppy
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,439142,Lay's American Style Cream & Onion Flavour Potato Chips - Pack of 2,438084,80,100,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/b64bac02-a79f-4074-9802-7d7292db3aee.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,567699,Too Yumm Bhoot Karare Spicy Chilli Flavour Crisps,2199872,19,20,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/27253e4e-b4f4-4365-8337-f78b628bdf62.png,,Too Yumm
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,498771,Taali Roasted Protein Puffs (Masala Mania),2156637,54,59,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/89af4a7d-835a-4385-aa12-b7e11d636fec.png,,Taali
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,512577,Hully Gully Tangy Pudina Corn Puffs,700537,70,75,True,9,False,https://cdn.grofers.com/da/cms-assets/cms/product/cc7a2045-d528-4422-bbc1-996ec977dcdc.png,,Hully Gully
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,333841,Pringles Sour Cream & Onion Potato Chips - Pack of 2,534043,213,250,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/c719a93e-ec44-43e7-8e4e-d2b6439393e9.png,,Pringles
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,397914,Too Yumm Veggie Stix Sour Cream & Onion Crisps,1904388,32,40,True,10,False,https://cdn.grofers.com/da/cms-assets/cms/product/3d20f740-55ab-4814-8e13-da4e0dd3672b.png,,Too Yumm
